시료코드 ,시험코드 ,시험종류 ,시험제어방식 ,내부마찰각 ,점착력 
B6672BH007NA03,B6672BH007NA03CU,CU,,13.43,5.72
B6672BH007NA03,B6672BH007NA03UU,UU,,,24.7
B6672BH008NA02,B6672BH008NA02CU,CU,,9.79,4.37
B6672BH008NA02,B6672BH008NA02UU,UU,,,31.9
B6672BH009NA01,B6672BH009NA01CU,CU,,15.43,11.79
B6672BH009NA01,B6672BH009NA01UU,UU,,,24
B6672BH010NA02,B6672BH010NA02CU,CU,,12.77,8.74
B6672BH010NA02,B6672BH010NA02UU,UU,,,30
B6685SB002DS01,B6685SB002DS01CU,CU,,,
B6685SB002NA02,B6685SB002NA02UU,UU,,,60.8
B6685SB003NA02,B6685SB003NA02UU,UU,,,60.8
B6685SB004NA02,B6685SB004NA02UU,UU,,,60.8
B6709BH004NA01,B6709BH004NA01UU,UU,,,6.8
B6709BH005NA01,B6709BH005NA01UU,UU,,,12.3
B6709BH005NA02,B6709BH005NA02CU,CU,,15.9,7.49
B6709BH005NA02,B6709BH005NA02UU,UU,,,35
B6709BH006NA01,B6709BH006NA01UU,UU,,,23.9
B6709BH006NA02,B6709BH006NA02UU,UU,,,48.8
B6709BH007NA01,B6709BH007NA01UU,UU,,,22.7
B6709BH007NA01,B6709BH007NA01CU,CU,,,
B6709BH007NA02,B6709BH007NA02UU,UU,,,33.5
B6709BH008NA01,B6709BH008NA01UU,UU,,,40.4
B6709BH009NA01,B6709BH009NA01UU,UU,,,13.1
B6709BH009NA02,B6709BH009NA02UU,UU,,,23.5
B6709BH009NA03,B6709BH009NA03UU,UU,,,33.4
B6709BH009NA04,B6709BH009NA04UU,UU,,,36.4
B6709BH010NA01,B6709BH010NA01CU,CU,,10.6,15.74
B6709BH010NA01,B6709BH010NA01UU,UU,,,15.2
B6709BH010NA02,B6709BH010NA02UU,UU,,,34.7
B6709BH011NA01,B6709BH011NA01UU,UU,,,9.6
B6709BH011NA02,B6709BH011NA02UU,UU,,,23.5
B6709BH012NA01,B6709BH012NA01UU,UU,,,18.9
B6709BH012NA02,B6709BH012NA02UU,UU,,,42.4
B6709BH013NA01,B6709BH013NA01UU,UU,,,12.7
B6709BH013NA02,B6709BH013NA02UU,UU,,,37.6
B6709BH014NA01,B6709BH014NA01UU,UU,,,21.7
B6709BH014NA02,B6709BH014NA02UU,UU,,,45.3
B6709BH015NA01,B6709BH015NA01UU,UU,,,13.1
B6709BH015NA01,B6709BH015NA01CU,CU,,,
B6709BH015NA02,B6709BH015NA02UU,UU,,,29.4
B6709BH016NA01,B6709BH016NA01UU,UU,,,15
B6709BH016NA02,B6709BH016NA02CU,CU,,12.54,20.55
B6709BH016NA02,B6709BH016NA02UU,UU,,,35.8
B6709BH017NA01,B6709BH017NA01UU,UU,,,3.7
B6709BH017NA02,B6709BH017NA02UU,UU,,,17.8
B6709BH018NA01,B6709BH018NA01CU,CU,,,
B6709BH018NA01,B6709BH018NA01UU,UU,,,35.4
B6709BH018NA02,B6709BH018NA02UU,UU,,,49
B6709BH019NA01,B6709BH019NA01UU,UU,,,19.9
B6709BH019NA02,B6709BH019NA02UU,UU,,,17.1
B6709BH020NA01,B6709BH020NA01UU,UU,,,33.6
B6709BH020NA02,B6709BH020NA02UU,UU,,,29.5
B6709BH021NA01,B6709BH021NA01CU,CU,,10.16,14.63
B6709BH021NA01,B6709BH021NA01UU,UU,,,7.9
B6709BH021NA02,B6709BH021NA02UU,UU,,,36.9
B6709BH022NA01,B6709BH022NA01UU,UU,,,34.9
B6709BH022NA02,B6709BH022NA02UU,UU,,,46.3
B6709BH023NA01,B6709BH023NA01UU,UU,,,13.1
B6709BH023NA02,B6709BH023NA02UU,UU,,,29
B6709BH024NA02,B6709BH024NA02UU,UU,,,11.3
B6709BH024NA03,B6709BH024NA03UU,UU,,,22.8
B6719BB005DS01,B6719BB005DS01UU,UU,UD,,1.14
B6719BB008DS01,B6719BB008DS01UU,UU,UD,,0.59
B6719BB018DS01,B6719BB018DS01UU,UU,,,0.59
B6719BB019DS01,B6719BB019DS01CU,CU,,,
B6719BB019DS01,B6719BB019DS01UU,UU,,,1.24
B6719BB067DS01,B6719BB067DS01UU,UU,,,0.8
B6719BB067DS02,B6719BB067DS02UU,UU,,,0.85
B6719BB068DS01,B6719BB068DS01UU,UU,,,0.64
B6719BB076DS01,B6719BB076DS01UU,UU,,,0.29
B6719BB077DS01,B6719BB077DS01UU,UU,UD,,0.7
B6719BB081DS01,B6719BB081DS01UU,UU,UD,,0.72
B6719SB005DS01,B6719SB005DS01UU,UU,,,1.25
B6719SB013DS01,B6719SB013DS01CU,CU,,,
B6719SB013DS01,B6719SB013DS01UU,UU,,,1.16
B6719SB015DS01,B6719SB015DS01UU,UU,,,0.1
B6719SB015DS01,B6719SB015DS01CU,CU,,,
B6719SB018DS01,B6719SB018DS01UU,UU,,,0.34
B6738SB004NA01,B6738SB004NA01UU,UU,,,
B6738SB005NA01,B6738SB005NA01UU,UU,,,
B6738SB006NA01,B6738SB006NA01UU,UU,,,
B6738SB008NA01,B6738SB008NA01UU,UU,,,
B6738SB009NA01,B6738SB009NA01UU,UU,,,
B6739BH001NA01,B6739BH001NA01CU,CU,,,
B6739BH001NA01,B6739BH001NA01UU,UU,,,22
B6739BH002NA01,B6739BH002NA01UU,UU,,,31.2
B6739BH002NA01,B6739BH002NA01CU,CU,,,
B6752BH001NA01,B6752BH001NA01UU,UU,,0,0.553
B6754SB002NA03,B6754SB002NA03UU,UU,strain,,
B6798BH005NA01,B6798BH005NA01UU,UU,,,0.253
B6798BH010DS01,B6798BH010DS01UU,UU,,,0.212
B6798BH010DS01,B6798BH010DS01CU,CU,,,
B6798BH013NA01,B6798BH013NA01UU,UU,,,0.115
B6798BH014DS01,B6798BH014DS01UU,UU,,,
B6798BH015DS01,B6798BH015DS01UU,UU,,,0.225
B6798BH023NA01,B6798BH023NA01UU,UU,,,0.176
B6798BH024DS01,B6798BH024DS01UU,UU,,,0.17
B6807BB001NA01,B6807BB001NA01UU,UU,,,27.7
B6807BB001NA02,B6807BB001NA02UU,UU,,,48.4
B6807BB002NA01,B6807BB002NA01CU,CU,,,
B6807BB002NA01,B6807BB002NA01UU,UU,,0,22
B6807BB002NA02,B6807BB002NA02UU,UU,,0,28.3
B6807BB003NA01,B6807BB003NA01UU,UU,,0,30.6
B6807BB003NA02,B6807BB003NA02UU,UU,,0,32.5
B6807BB004NA01,B6807BB004NA01CU,CU,,,
B6807BB004NA01,B6807BB004NA01UU,UU,,0,28.9
B6807BB004NA02,B6807BB004NA02UU,UU,,0,51.4
B6807BB005NA01,B6807BB005NA01UU,UU,,0,20.4
B6807BB005NA02,B6807BB005NA02UU,UU,,0,19
B6807BB006NA02,B6807BB006NA02UU,UU,,0,24.9
B6807BB006NA04,B6807BB006NA04UU,UU,,0,48
B6807BB007NA01,B6807BB007NA01UU,UU,,0,31.4
B6807BB007NA02,B6807BB007NA02UU,UU,,0,42.8
B6807BB008NA01,B6807BB008NA01UU,UU,,0,35.5
B6807BB008NA02,B6807BB008NA02UU,UU,,0,59.3
B6807BB009NA01,B6807BB009NA01UU,UU,,0,32.3
B6807BB009NA02,B6807BB009NA02UU,UU,,0,39.9
B6807BB010NA01,B6807BB010NA01UU,UU,,0,8.5
B6807BB010NA02,B6807BB010NA02UU,UU,,0,32.9
B6807BB011NA01,B6807BB011NA01UU,UU,,0,10.1
B6807BB011NA02,B6807BB011NA02UU,UU,,0,18.2
B6807BB012NA01,B6807BB012NA01UU,UU,,0,21.5
B6807BB012NA02,B6807BB012NA02UU,UU,,0,36.4
B6807BB013NA01,B6807BB013NA01UU,UU,,0,19.9
B6807BB013NA02,B6807BB013NA02UU,UU,,0,8.7
B6807BB014NA01,B6807BB014NA01UU,UU,,0,23.9
B6807BB014NA02,B6807BB014NA02UU,UU,,0,27.8
B6807BB015NA01,B6807BB015NA01UU,UU,,0,35.2
B6807BB015NA02,B6807BB015NA02UU,UU,,0,27.4
B6807BB016NA01,B6807BB016NA01UU,UU,,0,8.8
B6807BB016NA02,B6807BB016NA02UU,UU,,0,10.7
B6807BH001NA01,B6807BH001NA01UU,UU,,0,28.4
B6807BH001NA02,B6807BH001NA02UU,UU,,0,46.2
B6807BH002NA02,B6807BH002NA02UU,UU,,0,20.8
B6807BH002NA03,B6807BH002NA03UU,UU,,0,30.9
B6807BH003NA01,B6807BH003NA01UU,UU,,0,31.3
B6807BH003NA02,B6807BH003NA02UU,UU,,0,32.5
B6807BH004NA01,B6807BH004NA01UU,UU,,,14.9
B6807BH004NA02,B6807BH004NA02UU,UU,,0,25.3
B6809BH001DS01,B6809BH001DS01UU,UU,-,0,0.08
B6813SB001DS01,B6813SB001DS01CU,CU,,,
B6813SB001DS01,B6813SB001DS01UU,UU,-,0,0
B6823BH001DS01,B6823BH001DS01UU,UU,-,0,0.07
B6823BH002DS01,B6823BH002DS01UU,UU,-,0,0.9
B6823BH003DS01,B6823BH003DS01UU,UU,-,0,0.16
B6823BH004DS01,B6823BH004DS01UU,UU,-,0,0.12
B6823BH005DS01,B6823BH005DS01UU,UU,-,0,
B6823BH006DS01,B6823BH006DS01UU,UU,-,0,0.25
B6823BH006DS01,B6823BH006DS01CU,CU,,,
B6823BH007DS01,B6823BH007DS01UU,UU,-,0,0.3
B6823BH008DS01,B6823BH008DS01UU,UU,-,0,0.37
B6828BB004DS01,B6828BB004DS01UU,UU,-,0,1.14
B6828BB007DS01,B6828BB007DS01UU,UU,-,0,0.59
B6828BB017DS01,B6828BB017DS01UU,UU,-,0,0.42
B6828BB018DS01,B6828BB018DS01CU,CU,,,
B6828BB018DS01,B6828BB018DS01UU,UU,-,0,1.24
B6828BB067DS01,B6828BB067DS01UU,UU,-,0,0.85
B6828BB068DS01,B6828BB068DS01UU,UU,-,0,0.64
B6828BB069DS01,B6828BB069DS01UU,UU,-,0,0.73
B6828BB076DS01,B6828BB076DS01UU,UU,-,0,0.29
B6828BB077DS01,B6828BB077DS01UU,UU,-,0,0.7
B6828BB081NA01,B6828BB081NA01UU,UU,-,0,0.72
B6828SB005DS01,B6828SB005DS01UU,UU,-,0,1.25
B6828SB013DS01,B6828SB013DS01UU,UU,-,0,1.16
B6828SB013DS01,B6828SB013DS01CU,CU,,,
B6828SB015DS01,B6828SB015DS01UU,UU,-,0,0.1
B6828SB018DS01,B6828SB018DS01UU,UU,UD,0,0.34
B6832BB001NA01,B6832BB001NA01CU,CU,Strain Controlled,15.3,0.111
B6832BB005NA02,B6832BB005NA02UU,UU,Strain Controlled,0,0.281
B6832BH001NA03,B6832BH001NA03UU,UU,Strain Controlled,0,0.212
B6832BH005NA01,B6832BH005NA01UU,UU,Strain Controlled,0,0.04
B6832BH007NA02,B6832BH007NA02UU,UU,Strain Controlled,0,0.173
B6832BH009NA02,B6832BH009NA02UU,UU,Strain Controlled,0,0.167
B6832BH009NA02,B6832BH009NA02CU,CU,Strain Controlled,12.9,0.089
B6832BH009NA03,B6832BH009NA03CU,CU,Strain Controlled,13.9,0.107
B6832BH013NA01,B6832BH013NA01UU,UU,Strain Controlled,0,0.158
B6832BH016NA03,B6832BH016NA03CU,CU,Strain Controlled,16,0.109
B6832BH018NA01,B6832BH018NA01UU,UU,Strain Controlled,0,0.204
B6832SB002NA01,B6832SB002NA01UU,UU,Strain Controlled,0,0.187
B6832SB004NA01,B6832SB004NA01CU,CU,Strain Controlled,13.2,0.082
B6832SB005NA02,B6832SB005NA02UU,UU,Strain Controlled,0,0.537
B6832SB007NA01,B6832SB007NA01UU,UU,Strain Controlled,0,0.104
B6832SB009NA01,B6832SB009NA01CU,CU,Strain Controlled,15.2,0.114
B6832SB013NA02,B6832SB013NA02UU,UU,Strain Controlled,0,0.25
B6853BH002DS01,B6853BH002DS01UU,UU,STRAIN CONTROLLED,0,0.737
B6853CB004DS01,B6853CB004DS01UU,UU,STRAIN CONTROLLED,0,0.485
B6859BH003DS01,B6859BH003DS01UU,UU,STRAIN CONTROLLED,0,0.33
B6859BH003DS01,B6859BH003DS01CU,CU,-,0,0.33
B6859BH004DS01,B6859BH004DS01UU,UU,-,0,0.18
B6912BH006NA01,B6912BH006NA01UU,UU,-,0,51.5
B6912BH013NA01,B6912BH013NA01UU,UU,-,0,74.2
B6912BH016NA01,B6912BH016NA01UU,UU,-,0,71.8
B6912BH020NA01,B6912BH020NA01UU,UU,-,0,72.1
B6912BH026NA01,B6912BH026NA01UU,UU,-,0,70.9
B6912BH031NA02,B6912BH031NA02UU,UU,-,0,9.1
B6912BH035NA01,B6912BH035NA01UU,UU,-,0,18.2
B6912BH040NA01,B6912BH040NA01UU,UU,-,0,66.2
B6912BH050NA01,B6912BH050NA01UU,UU,-,0,56.2
B6955TB013DS01,B6955TB013DS01CU,CU,-,15.3,0.01
B6955TB014DS01,B6955TB014DS01UU,UU,-,0,0.21
B6978BH004DS01,B6978BH004DS01CU,CU,,,
B6978BH004DS01,B6978BH004DS01UU,UU,Strain control,0,0.166
B6978BH005DS01,B6978BH005DS01UU,UU,Strain control,0,0.119
B6978BH006DS01,B6978BH006DS01UU,UU,Strain control,21.2,0
B6978BH007DS01,B6978BH007DS01UU,UU,Strain control,0,
B6978BH008DS01,B6978BH008DS01UU,UU,Strain control,0,0.192
B6978BH009DS01,B6978BH009DS01UU,UU,Strain control,0,0.353
B6978BH010DS01,B6978BH010DS01UU,UU,Strain control,0,0.325
B6978BH011DS01,B6978BH011DS01UU,UU,Strain control,0,0.554
B6978BH013DS02,B6978BH013DS02UU,UU,Strain control,0,0.289
B6978BH014DS02,B6978BH014DS02UU,UU,Strain control,0,0.278
B6978BH015DS01,B6978BH015DS01UU,UU,Strain control,0,0.251
B6978BH016DS01,B6978BH016DS01UU,UU,Strain control,30.7,0
B7013SB002NA02,B7013SB002NA02CU,CU,,0,25.9
B7013SB002NA02,B7013SB002NA02UU,UU,,,
B7031BB001NA01,B7031BB001NA01UU,UU,Strain Controlled Test,0,38.7
B7031BB002NA01,B7031BB002NA01CU,CU,,,
B7031BB002NA01,B7031BB002NA01UU,UU,Strain Controlled Test,0,35.8
B7031BB003NA01,B7031BB003NA01UU,UU,Strain controlled test,0,36.6
B7031BB004NA01,B7031BB004NA01UU,UU,Strain controlled test,0,31.9
B7070BH002DS01,B7070BH002DS01UU,UU,,,30.14
B7070BH003DS01,B7070BH003DS01UU,UU,,,40.89
B7070BH004DS01,B7070BH004DS01UU,UU,,,56.44
B7070BH004DS01,B7070BH004DS01CU,CU,,,
B7148SB001NA01,B7148SB001NA01UU,UU,,,15
B7148SB001NA01,B7148SB001NA01CU,CU,,,
B7148SB002NA01,B7148SB002NA01UU,UU,,,31.4
B7178BH001NA01,B7178BH001NA01UU,UU,,,45.2
B7178BH002NA01,B7178BH002NA01UU,UU,,,62.3
B7178BH002NA02,B7178BH002NA02UU,UU,,,82.8
B7178BH003NA01,B7178BH003NA01UU,UU,,,72.3
B7178BH003NA02,B7178BH003NA02UU,UU,,,66.7
B7178BH004NA01,B7178BH004NA01UU,UU,,,49.3
B7178BH004NA02,B7178BH004NA02UU,UU,,,89.6
B7178BH005NA01,B7178BH005NA01UU,UU,,,28.3
B7178BH006NA01,B7178BH006NA01UU,UU,,,44.4
B7178BH006NA02,B7178BH006NA02UU,UU,,,64.2
B7178BH007NA01,B7178BH007NA01UU,UU,,,46.9
B7178BH008NA01,B7178BH008NA01UU,UU,,,56.9
B7178BH009NA01,B7178BH009NA01UU,UU,,,51.4
B7178BH010NA01,B7178BH010NA01UU,UU,,,26.6
B7178BH010NA02,B7178BH010NA02UU,UU,,,15.4
B7178BH011NA01,B7178BH011NA01UU,UU,,,48.4
B7178BH011NA02,B7178BH011NA02UU,UU,,,12.5
B7178BH012NA01,B7178BH012NA01UU,UU,,,55.1
B7178BH013NA01,B7178BH013NA01UU,UU,,,24
B7178BH013NA02,B7178BH013NA02UU,UU,,,56
B7180BH001NA01,B7180BH001NA01CU,CU,,,
B7180BH001NA01,B7180BH001NA01UU,UU,,,59.7
B7180BH001NA02,B7180BH001NA02UU,UU,,,34.8
B7180BH002NA01,B7180BH002NA01UU,UU,,,59
B7180BH002NA02,B7180BH002NA02UU,UU,,,47.6
B7180BH003NA01,B7180BH003NA01UU,UU,,,68.1
B7180BH003NA02,B7180BH003NA02UU,UU,,,47.7
B7180BH004NA01,B7180BH004NA01UU,UU,,,34.9
B7180BH004NA02,B7180BH004NA02UU,UU,,,39.4
B7180BH005NA01,B7180BH005NA01UU,UU,,,48.9
B7180BH005NA02,B7180BH005NA02UU,UU,,,58.7
B7180BH007NA01,B7180BH007NA01UU,UU,,,41.8
B7180BH008NA01,B7180BH008NA01UU,UU,,,50.1
B7180BH008NA02,B7180BH008NA02UU,UU,,,52.1
B7180BH011NA01,B7180BH011NA01UU,UU,,,48.3
B7180BH011NA02,B7180BH011NA02UU,UU,,,56.2
B7218SB001NA01,B7218SB001NA01UU,UU,,,51.5
B7218SB002NA01,B7218SB002NA01UU,UU,,,81.6
B7280BH001CR01,B7280BH001CR01UU,UU,,,
B7281BH001CR01,B7281BH001CR01UU,UU,,,
B7281BH002CR01,B7281BH002CR01UU,UU,,,
B7281BH003CR01,B7281BH003CR01UU,UU,,,
B7281BH004CR01,B7281BH004CR01UU,UU,,,
B7281BH005CR01,B7281BH005CR01UU,UU,,,
B7281BH006CR01,B7281BH006CR01CU,CU,,,
B7281BH007CR01,B7281BH007CR01UU,UU,,,
B7281BH008CR01,B7281BH008CR01UU,UU,,,
B7281BH009CR01,B7281BH009CR01UU,UU,,,
B7281BH010CR01,B7281BH010CR01UU,UU,,,
B7322BH001NA01,B7322BH001NA01UU,UU,,,
B7322BH002NA01,B7322BH002NA01UU,UU,,,
B7324BH001DS01,B7324BH001DS01CU,CU,,,
B7324BH001NA03,B7324BH001NA03UU,UU,,,71.9
B7324BH003NA01,B7324BH003NA01UU,UU,,,34.4
B7324BH003NA02,B7324BH003NA02UU,UU,,,30.1
B7324BH006NA01,B7324BH006NA01UU,UU,,,33.7
B7324BH007NA01,B7324BH007NA01UU,UU,,,20.5
B7324BH014DS01,B7324BH014DS01CU,CU,,,
B7324BH014NA05,B7324BH014NA05UU,UU,,,30.5
B7324BH016NA01,B7324BH016NA01UU,UU,,,20.6
B7324BH017NA01,B7324BH017NA01UU,UU,,,16.3
B7324BH017NA02,B7324BH017NA02UU,UU,,,31
B7324BH018NA01,B7324BH018NA01UU,UU,,,19.4
B7324BH018NA02,B7324BH018NA02UU,UU,,,38.3
B7324BH020NA02,B7324BH020NA02UU,UU,,,27.5
B7402SB001CR01,B7402SB001CR01UU,UU,KSF 2346,0,43.5
B7402SB001CR01,B7402SB001CR01CU,CU,,,
B7402SB002CR01,B7402SB002CR01UU,UU,KSF 2346,0,38
B7402SB003CR01,B7402SB003CR01UU,UU,KSF 2346,0,42
B7402SB004CR01,B7402SB004CR01UU,UU,KSF 2346,0,38
B7402SB005CR01,B7402SB005CR01UU,UU,KSF 2346,0,38
B7402SB007CR01,B7402SB007CR01UU,UU,KSF-2346,0,71.8
B7402SB008CR01,B7402SB008CR01UU,UU,KSF 2346,0,39.7
B7404BH002NA03,B7404BH002NA03UU,UU,,0,3.2
B7410BH001NA01,B7410BH001NA01UU,UU,,0,57.4
B7410BH002NA01,B7410BH002NA01UU,UU,,0,22.6
B7410BH003NA02,B7410BH003NA02UU,UU,,0,28
B7410BH004NA01,B7410BH004NA01UU,UU,,0,32.8
B7410BH005NA01,B7410BH005NA01UU,UU,,48,0
B7410BH006NA02,B7410BH006NA02UU,UU,,0,43.6
B7410BH007NA01,B7410BH007NA01UU,UU,,0,32.8
B7410BH008NA02,B7410BH008NA02UU,UU,,0,51.6
B7410BH009NA02,B7410BH009NA02UU,UU,,0,31.7
B7410BH010NA01,B7410BH010NA01UU,UU,,0,26.7
B7410BH012NA01,B7410BH012NA01UU,UU,,0,22.6
BS002B0001DS01,BS002B0001DS01,,,0.041,
BS002B0001DS02,BS002B0001DS02,,,0.081,
BS002B0001DS03,BS002B0001DS03,,,0.05,
BS002B0002DS01,BS002B0002DS01,,,0.104,
BS002B0002DS02,BS002B0002DS02,,,0.143,
BS002B0002DS03,BS002B0002DS03,,,0.241,
BS002B0003DS01,BS002B0003DS01,,,0.06,
BS002B0003DS02,BS002B0003DS02,,,0.162,
BS002B0003DS03,BS002B0003DS03,,,0.244,
BS002B0003DS04,BS002B0003DS04,,,0.573,
BS002B0004DS01,BS002B0004DS01,,,0.141,
BS002B0004DS02,BS002B0004DS02,,,0.197,
BS002B0004DS03,BS002B0004DS03,,,0.777,
BS004B0002DS01,BS004B0002DS01,,,0.52,
BS004B0003DS01,BS004B0003DS01,,,0.16,
BS004B0003DS02,BS004B0003DS02,,,0.36,
BS004B0003DS03,BS004B0003DS03,,,0.41,
BS004B0003DS04,BS004B0003DS04,,,0.5,
BS004B0003DS05,BS004B0003DS05,,,0.41,
BS004B0013DS01,BS004B0013DS01,,,0.05,
BS004B0015DS01,BS004B0015DS01,,,0.07,
BS004B0015DS02,BS004B0015DS02,,,0.06,
BS004B0016DS01,BS004B0016DS01,,,0.2,
BS004B0017DS01,BS004B0017DS01,,,0.07,
BS004B0018DS01,BS004B0018DS01,,,0.09,
BS004B0018DS02,BS004B0018DS02,,,0.08,
BS004B0019DS01,BS004B0019DS01,,,306,
BS004B0019DS02,BS004B0019DS02,,,0.04,
BS004B0020DS01,BS004B0020DS01,,,0.07,
BS004B0021DS01,BS004B0021DS01,,,0.21,
BS004B0021DS02,BS004B0021DS02,,,0.19,
BS004B0022DS01,BS004B0022DS01,,,0.06,
BS004B0022DS02,BS004B0022DS02,,,0.05,
BS004B0022DS03,BS004B0022DS03,,,0.05,
BS004B0022DS04,BS004B0022DS04,,,0.25,
BS004B0022DS05,BS004B0022DS05,,,0.22,
BS004B0027DS01,BS004B0027DS01,,,0.14,
BS004B0031DS01,BS004B0031DS01,,,0.1,
BS004B0032DS01,BS004B0032DS01,,,0.28,
BS004B0034DS01,BS004B0034DS01,,,0.08,
BS004B0034DS02,BS004B0034DS02,,,0.03,
BS004B0035DS01,BS004B0035DS01,,,0.25,
BS004B0035DS02,BS004B0035DS02,,,320,
BS009B0032DS01,BS009B0032DS01,,,0.08,
BS009B0032DS02,BS009B0032DS02,,,0.18,
BS009B0032DS03,BS009B0032DS03,,,0.15,
BS009B0034DS01,BS009B0034DS01,,,0.11,
BS009B0034DS02,BS009B0034DS02,,,0.2,
BS009B0034DS03,BS009B0034DS03,,,0.29,
BS009B0034DS04,BS009B0034DS04,,,0.35,
BS009B0035DS01,BS009B0035DS01,,,0.24,
BS009B0037DS01,BS009B0037DS01,,,0.13,
BS009B0037DS02,BS009B0037DS02,,,0.23,
BS009B0037DS03,BS009B0037DS03,,,0.25,
BS009B0038DS01,BS009B0038DS01CU,CU,,0.12,
BS009B0038DS02,BS009B0038DS02,,,0.16,
BS009B0038DS03,BS009B0038DS03,,,0.16,
BS009B0038DS04,BS009B0038DS04,,,0.04,
BS009B0039DS01,BS009B0039DS01,,,0.1,
BS009B0039DS02,BS009B0039DS02,,,0.29,
BS018B0021DS01,BS018B0021DS01,,,0.068,
BS019B0002DS01,BS019B0002DS01,,,0.025,
BS019B0002DS02,BS019B0002DS02,,,0.09,
BS019B0004DS01,BS019B0004DS01,,,0.084,
BS020B0003DS01,BS020B0003DS01,,,0.04,
BS020B0004DS01,BS020B0004DS01,,,0.04,
BS020B0005DS01,BS020B0005DS01,,,0.04,
BS020B0006DS01,BS020B0006DS01,,,0.05,
BS020B0007DS01,BS020B0007DS01,,,0.05,
BS021B0002DS01,BS021B0002DS01,,,0.29,
BS021B0003DS01,BS021B0003DS01,,,0.22,
BS021B0006DS01,BS021B0006DS01,,,0.29,
BS021B0009DS01,BS021B0009DS01,,,0.28,
BS021B0010DS01,BS021B0010DS01,,,0.37,
BS021B0016DS01,BS021B0016DS01,,,0.24,
BS021B0017DS01,BS021B0017DS01,,,0.38,
BS021B0018DS01,BS021B0018DS01,,,0.29,
BS021B0020DS01,BS021B0020DS01,,,0.24,
BS022B0009DS01,BS022B0009DS01,,,0.08,
BS032B0003DS01,BS032B0003DS01UU,UU,,0.05,
BS032B0003DS02,BS032B0003DS02UU,UU,,0.06,
BS032B0003DS03,BS032B0003DS03CU,CU,,0.13,
BS032B0003DS04,BS032B0003DS04UU,UU,,0.16,
BS032B0009DS01,BS032B0009DS01UU,UU,,0.06,
BS032B0009DS02,BS032B0009DS02UU,UU,,0.08,
BS032B0009DS03,BS032B0009DS03UU,UU,,0.15,
BS032B0009DS04,BS032B0009DS04UU,UU,,0.15,
BS032B0018DS01,BS032B0018DS01UU,UU,,0.12,
BS032B0018DS02,BS032B0018DS02UU,UU,,0.18,
BS032B0018DS03,BS032B0018DS03UU,UU,,0.2,
BS032B0024DS01,BS032B0024DS01UU,UU,,0.17,
BS032B0024DS02,BS032B0024DS02UU,UU,,0.24,
BS032B0024DS03,BS032B0024DS03UU,UU,,0.22,
BS032B0024DS04,BS032B0024DS04UU,UU,,0.21,
BS032B0025DS01,BS032B0025DS01UU,UU,,0.1,
BS032B0025DS02,BS032B0025DS02UU,UU,,0.17,
BS032B0025DS03,BS032B0025DS03UU,UU,,0.15,
BS032B0025DS04,BS032B0025DS04UU,UU,,0.17,
BS032B0029DS01,BS032B0029DS01UU,UU,,0.09,
BS032B0029DS02,BS032B0029DS02CU,CU,,0.12,
BS032B0029DS03,BS032B0029DS03UU,UU,,0.09,
BS032B0029DS04,BS032B0029DS04UU,UU,,0.15,
BS032B0042DS01,BS032B0042DS01UU,UU,,0.12,
BS032B0042DS02,BS032B0042DS02UU,UU,,0.17,
BS032B0042DS03,BS032B0042DS03UU,UU,,0.22,
BS032B0042DS04,BS032B0042DS04UU,UU,,0.15,
BS032B0042DS05,BS032B0042DS05UU,UU,,0.21,
BS032B0043DS01,BS032B0043DS01CU,CU,,0.11,
BS032B0043DS02,BS032B0043DS02,,,0.04,
BS032B0051DS01,BS032B0051DS01UU,UU,,0.15,
BS032B0051DS02,BS032B0051DS02UU,UU,,0.11,
BS032B0053DS01,BS032B0053DS01UU,UU,,0.08,
BS032B0053DS02,BS032B0053DS02UU,UU,,0.11,
BS032B0057DS01,BS032B0057DS01UU,UU,,0.05,
BS032B0057DS02,BS032B0057DS02UU,UU,,0.12,
BS032B0057DS03,BS032B0057DS03UU,UU,,0.12,
BS032B0057DS04,BS032B0057DS04CU,CU,,0.19,
BS032B0059DS01,BS032B0059DS01UU,UU,,0.15,
BS032B0059DS02,BS032B0059DS02UU,UU,,0.17,
BS032B0059DS03,BS032B0059DS03UU,UU,,0.17,
BS032B0059DS04,BS032B0059DS04UU,UU,,0.18,
BS032B0062DS01,BS032B0062DS01UU,UU,,0.11,
BS032B0062DS02,BS032B0062DS02CU,CU,,0.15,
BS032B0062DS03,BS032B0062DS03UU,UU,,0.13,
BS032B0062DS04,BS032B0062DS04UU,UU,,0.21,
BS032B0064DS01,BS032B0064DS01UU,UU,,0.13,
BS032B0064DS02,BS032B0064DS02,,,0.15,
BS032B0064DS03,BS032B0064DS03UU,UU,,0.18,
BS032B0064DS04,BS032B0064DS04UU,UU,,0.2,
BS032B0066DS01,BS032B0066DS01UU,UU,,0.06,
BS032B0066DS02,BS032B0066DS02UU,UU,,0.13,
BS032B0067DS01,BS032B0067DS01UU,UU,,0.06,
BS032B0067DS02,BS032B0067DS02UU,UU,,0.13,
BS032B0077DS01,BS032B0077DS01UU,UU,,0.13,
BS032B0077DS02,BS032B0077DS02UU,UU,,0.11,
BS032B0082DS01,BS032B0082DS01UU,UU,,0.08,
BS032B0082DS02,BS032B0082DS02UU,UU,,0.14,
BS032B0084DS01,BS032B0084DS01UU,UU,,0.06,
